"","Subject","AgeGroup","Phase","Item_ID","prime_target","PrimeType","TargetSlide.ACC","Sex","Procedure.Block.","Trial","picture1","picture2","PracticeSlide.ACC","PracticeSlide.CRESP","richtig","Sortiernummer","TargetSlide.CRESP","testpic1","testpic2","text"
"5296",59,"9",2,8,2,2,0,1,"test",58,"","",NA,"","{+}",58,"{+}","bilder/25a.bmp","bilder/25b.bmp","Wo ist die Sängerin, die das Mädchen bespritzt?"
"5297",59,"9",3,1019,10,2,1,1,"test",59,"","",NA,"","4",59,"4","bilder/man sleeps.bmp","bilder/man sleeps 2.bmp","Wo schläft der Mann"
"5298",59,"9",3,32,2,2,0,1,"test",60,"","",NA,"","4",60,"4","bilder/Singer splashing Photographer.bmp","bilder/Photographer splashing Singer.bmp","Wo ist die Fotografin, die die Sängerin bespritzt"
"5299",59,"9",3,24,2,2,0,1,"test",61,"","",NA,"","{+}",61,"{+}","bilder/Singer combing Ballerina.bmp","bilder/Ballerina combing Singer.bmp","Wo ist die Sängerin, die die Ballerina kämmt"
"5300",59,"9",3,1020,10,2,1,1,"test",62,"","",NA,"","{+}",62,"{+}","bilder/grandpa bathing 2.bmp","bilder/grandpa bathing.bmp","Wo badet der Großvater"
"5301",59,"9",3,28,2,2,0,1,"test",63,"","",NA,"","4",63,"4","bilder/Woman kissing Nurse.bmp","bilder/Nurse kissing Woman.bmp","Wo ist die Krankenschwester, die die Frau küsst"
"5302",59,"9",3,19,2,2,0,1,"test",64,"","",NA,"","{+}",64,"{+}","bilder/Doctor hugging Witch.bmp","bilder/Witch hugging doctor.bmp","Wo ist die Ärztin, die die Hexe umarmt"
"5303",59,"9",3,1018,10,2,1,1,"test",65,"","",NA,"","4",65,"4","bilder/grandpa waves chef.bmp","bilder/grandpa waves woman.bmp","Wo grüßt der Großvater den Koch"
"5304",59,"9",3,1017,10,2,1,1,"test",66,"","",NA,"","{+}",66,"{+}","bilder/girl helps grandma 2.bmp","bilder/girl helps grandma.bmp","Wo hilft das Mädchen der Großmutter"
"5305",59,"9",3,29,2,2,0,1,"test",67,"","",NA,"","4",67,"4","bilder/Ballerina waking Girl.bmp","bilder/Girl waking Ballerina.bmp","Wo ist das Mädchen, das die Ballerina weckt"
"5306",59,"9",3,36,2,2,0,1,"test",68,"","",NA,"","{+}",68,"{+}","bilder/Woman pushing Granny.bmp","bilder/Granny pushing Woman.bmp","Wo ist die Frau, die die Großmutter schubst"
"5307",59,"9",3,1006,10,2,1,1,"test",69,"","",NA,"","{+}",69,"{+}","bilder/girl combing hair2.bmp","bilder/girl combing hair.bmp","Wo kämmt sich das Mädchen die Haare"
"5308",59,"9",3,15,2,2,0,1,"test",70,"","",NA,"","{+}",70,"{+}","bilder/Witch waking Nurse.bmp","bilder/Nurse waking Witch.bmp","Wo ist die Hexe, die die Krankenschwester weckt?"
"5309",59,"9",3,16,2,2,0,1,"test",71,"","",NA,"","4",71,"4","bilder/49b.bmp","bilder/49a.bmp","Wo ist die Sängerin, die das Kind umarmt?"
"5310",59,"9",3,1004,10,2,1,1,"test",72,"","",NA,"","4",72,"4","bilder/chef carrying cake.bmp","bilder/chef carrying cake2.bmp","Wo ist der Koch mit dem Kuchen?"
"5311",59,"9",3,1012,10,2,1,1,"test",73,"","",NA,"","{+}",73,"{+}","bilder/man combing boy2.bmp","bilder/man combing boy.bmp","Wo kämmt der Mann den Jungen?"
"5312",59,"9",3,13,2,2,0,1,"test",74,"","",NA,"","4",74,"4","bilder/36b.bmp","bilder/36a.bmp","Wo ist die Großmutter, die die Königin küsst?"
"5313",59,"9",3,14,2,2,0,1,"test",75,"","",NA,"","4",75,"4","bilder/Painter pushing Ballerina.bmp","bilder/Ballerina pushing Painter.bmp","Wo ist die Ballerina, die die Malerin schubst?"
"5314",59,"9",3,1003,10,2,1,1,"test",76,"","",NA,"","4",76,"4","bilder/cat chasing cat2.bmp","bilder/cat chasing cat.bmp","Wo jagt der Hund die Katze?"
"5315",59,"9",3,3,2,2,0,1,"test",77,"","",NA,"","{+}",77,"{+}","bilder/Painter splashing Doctor.bmp","bilder/Doctor splashing painter.bmp","Wo ist die Malerin, die die Ärztin bespritzt?"
"5316",59,"9",3,4,2,2,0,1,"test",78,"","",NA,"","{+}",78,"{+}","bilder/Nurse combing Photographer.bmp","bilder/Photographer combing nurse.bmp","Wo ist die Krankenschwester, die die Fotografin kämmt?"
"5341",60,"9",1,32,2,2,0,0,"test",1,"","",NA,"","4",1,"4","bilder/Singer splashing Photographer.bmp","bilder/Photographer splashing Singer.bmp","Wo ist die Fotografin, die die Sängerin bespritzt"
"5342",60,"9",1,19,2,2,0,0,"test",2,"","",NA,"","{+}",2,"{+}","bilder/Doctor hugging Witch.bmp","bilder/Witch hugging doctor.bmp","Wo ist die Ärztin, die die Hexe umarmt"
"5343",60,"9",1,1031,10,2,1,0,"test",3,"","",NA,"","4",3,"4","bilder/girl drinks.bmp","bilder/girl drinks 2.bmp","Wo trinkt das Mädchen"
"5344",60,"9",1,28,2,2,0,0,"test",4,"","",NA,"","4",4,"4","bilder/Woman kissing Nurse.bmp","bilder/Nurse kissing Woman.bmp","Wo ist die Krankenschwester, die die Frau küsst"
"5345",60,"9",1,24,2,2,0,0,"test",5,"","",NA,"","{+}",5,"{+}","bilder/Singer combing Ballerina.bmp","bilder/Ballerina combing Singer.bmp","Wo ist die Sängerin, die die Ballerina kämmt"
"5346",60,"9",1,1030,10,2,1,0,"test",6,"","",NA,"","{+}",6,"{+}","bilder/grandpa talks to granddaughter 2.bmp","bilder/grandpa talks to granddaughter.bmp","Wo spricht der Großvater mit dem Mädchen"
"5347",60,"9",1,1029,10,2,1,0,"test",7,"","",NA,"","{+}",7,"{+}","bilder/nurse boy.bmp","bilder/nurse talks on phone.bmp","Wo telefoniert die Krankenschwester"
"5348",60,"9",1,29,2,2,0,0,"test",8,"","",NA,"","4",8,"4","bilder/Ballerina waking Girl.bmp","bilder/Girl waking Ballerina.bmp","Wo ist das Mädchen, das die Ballerina weckt"
"5349",60,"9",1,36,2,2,0,0,"test",9,"","",NA,"","{+}",9,"{+}","bilder/Woman pushing Granny.bmp","bilder/Granny pushing Woman.bmp","Wo ist die Frau, die die Großmutter schubst"
"5350",60,"9",1,1028,10,2,1,0,"test",10,"","",NA,"","4",10,"4","bilder/girl shaking.bmp","bilder/girl shaking 2.bmp","Wo zittert das Mädchen"
"5351",60,"9",1,15,2,2,0,0,"test",11,"","",NA,"","{+}",11,"{+}","bilder/Witch waking Nurse.bmp","bilder/Nurse waking Witch.bmp","Wo ist die Hexe, die die Krankenschwester weckt?"
"5352",60,"9",1,16,2,2,0,0,"test",12,"","",NA,"","4",12,"4","bilder/49b.bmp","bilder/49a.bmp","Wo ist die Sängerin, die das Kind umarmt?"
"5353",60,"9",1,1005,10,2,1,0,"test",13,"","",NA,"","{+}",13,"{+}","bilder/clown purple.bmp","bilder/clown yellow.bmp","Wo ist der Clown mit den gelben Haaren?"
"5354",60,"9",1,13,2,2,0,0,"test",14,"","",NA,"","4",14,"4","bilder/36b.bmp","bilder/36a.bmp","Wo ist die Großmutter, die die Königin küsst?"
"5355",60,"9",1,14,2,2,0,0,"test",15,"","",NA,"","4",15,"4","bilder/Painter pushing Ballerina.bmp","bilder/Ballerina pushing Painter.bmp","Wo ist die Ballerina, die die Malerin schubst?"
"5356",60,"9",1,1009,10,2,1,0,"test",16,"","",NA,"","{+}",16,"{+}","bilder/granny carrying shopping bags2.bmp","bilder/granny carrying shopping bags.bmp","Wo ist die Großmutter mit den Einkaufsbeuteln?"
"5357",60,"9",1,1002,10,2,1,0,"test",17,"","",NA,"","4",17,"4","bilder/boy eating apple.bmp","bilder/boy eating apple2.bmp","Wo ist der Junge mit dem Apfel?"
"5358",60,"9",1,3,2,2,0,0,"test",18,"","",NA,"","{+}",18,"{+}","bilder/Painter splashing Doctor.bmp","bilder/Doctor splashing painter.bmp","Wo ist die Malerin, die die Ärztin bespritzt?"
"5359",60,"9",1,4,2,2,0,0,"test",19,"","",NA,"","{+}",19,"{+}","bilder/Nurse combing Photographer.bmp","bilder/Photographer combing nurse.bmp","Wo ist die Krankenschwester, die die Fotografin kämmt?"
"5360",60,"9",1,1016,10,2,1,0,"test",20,"","",NA,"","4",20,"4","bilder/chef sitting at table.bmp","bilder/chef sitting at table2.bmp","Wo sitzt der Koch am Tisch?"
"5361",60,"9",2,812,1,2,1,0,"test",21,"","",NA,"","{+}",21,"{+}","bilder/Fotograf bespritzt Junge.bmp","bilder/Fotograf weckt Junge.bmp","Wo ist der Junge, den der Fotograf weckt?"
"5362",60,"9",2,20,2,2,0,0,"test",22,"","",NA,"","4",22,"4","bilder/Photographer splashing Ballerina.bmp","bilder/Ballerina splashing Photographer.bmp","Wo ist die Ballerina, die die Fotografin bespritzt"
"5363",60,"9",2,1026,10,2,1,0,"test",23,"","",NA,"","{+}",23,"{+}","bilder/woman listens to radio 2.bmp","bilder/woman listens to radio.bmp","Wo hört die Frau Radio"
"5364",60,"9",2,804,1,2,1,0,"test",24,"","",NA,"","4",24,"4","bilder/Clown kaemmt Mann.bmp","bilder/Clown weckt Mann.bmp","Wo ist der Mann, den der Clown kämmt?"
"5365",60,"9",2,25,2,2,0,0,"test",25,"","",NA,"","4",25,"4","bilder/Painter hugging Queen.bmp","bilder/Queen hugging Painter.bmp","Wo ist die Königin, die die Malerin umarmt"
"5366",60,"9",2,1025,10,2,1,0,"test",26,"","",NA,"","{+}",26,"{+}","bilder/grandpa reads book to boy 2.bmp","bilder/grandpa reads book to boy.bmp","Wo liest der Großvater dem Jungen vor"
"5367",60,"9",2,802,1,2,1,0,"test",27,"","",NA,"","{+}",27,"{+}","bilder/Koch umarmt Fotograf.bmp","bilder/Koch bespritzt Fotograf.bmp","Wo ist der Fotograf, den der Koch bespritzt?"
"5368",60,"9",2,26,2,2,0,0,"test",28,"","",NA,"","{+}",28,"{+}","bilder/Doctor combing Witch.bmp","bilder/Witch combing Doctor.bmp","Wo ist die Ärztin, die die Hexe kämmt"
"5369",60,"9",2,1027,10,2,1,0,"test",29,"","",NA,"","4",29,"4","bilder/girl prods man with ruler HA.bmp","bilder/girl prods man with ruler LA.bmp","Wo ist das Mädchen mit dem lineal?"
"5370",60,"9",2,1024,10,2,1,0,"test",30,"","",NA,"","4",30,"4","bilder/grandma with handbag waves man.bmp","bilder/grandma with handbag waves man 2.bmp","Wo ist die Großmutter mit der Handtasche"
"5371",60,"9",2,811,1,2,1,0,"test",31,"","",NA,"","4",31,"4","bilder/Zauberer weckt Maler.bmp","bilder/Zauberer kuesst Maler.bmp","Wo ist der Maler, den der Zauberer weckt?"
"5372",60,"9",2,34,2,2,0,0,"test",32,"","",NA,"","{+}",32,"{+}","bilder/Child kissing Nurse.bmp","bilder/Nurse kissing Child.bmp","Wo ist das Kind, das die Krankenschwester küsst"
"5373",60,"9",2,1001,10,2,1,0,"test",33,"","",NA,"","4",33,"4","bilder/boy laughing.bmp","bilder/boy laughing2.bmp","Wo lacht der Junge?"
"5374",60,"9",2,810,1,2,1,0,"test",34,"","",NA,"","{+}",34,"{+}","bilder/Mann schubst Doktor.bmp","bilder/Mann umarmt Doktor.bmp","Wo ist der Doktor, den der Mann umarmt?"
"5375",60,"9",2,27,2,2,0,0,"test",35,"","",NA,"","{+}",35,"{+}","bilder/Singer waking Photographer.bmp","bilder/Photographer waking Singer.bmp","Wo ist die Sängerin, die die Fotografin weckt"
"5376",60,"9",2,1011,10,2,1,0,"test",36,"","",NA,"","{+}",36,"{+}","bilder/grandpa waving chef2.bmp","bilder/grandpa waving chef.bmp","Wo winkt der Großvater dem Koch?"
"5377",60,"9",2,1032,10,2,1,0,"test",37,"","",NA,"","4",37,"4","bilder/woman cuts cake.bmp","bilder/man cutting cake.bmp","Wo schneidet die Frau den Kuchen?"
"5378",60,"9",2,806,1,2,1,0,"test",38,"","",NA,"","4",38,"4","bilder/Koenig kuesst Zauberer.bmp","bilder/Koenig umarmt Zauberer.bmp","Wo ist der Zauberer, den der König küsst? "
"5379",60,"9",2,21,2,2,0,0,"test",39,"","",NA,"","4",39,"4","bilder/Girl pushing Woman.bmp","bilder/Woman pushing Girl.bmp","Wo ist die Frau, die das Mädchen schubst"
"5380",60,"9",2,1022,10,2,1,0,"test",40,"","",NA,"","{+}",40,"{+}","bilder/man reads newspaper 2.bmp","bilder/man reads newspaper.bmp","Wo liest der Mann die Zeitung?"
"5381",60,"9",2,801,1,2,1,0,"test",41,"","",NA,"","4",41,"4","bilder/Junge bespritzt Clown.bmp","bilder/Junge schubst Clown.bmp","Wo ist der Clown, den der Junge bespritzt?"
"5382",60,"9",2,11,2,2,0,0,"test",42,"","",NA,"","4",42,"4","bilder/30b.bmp","bilder/30a.bmp","Wo ist die Malerin, die die Großmutter weckt?"
"5383",60,"9",2,1023,10,2,1,0,"test",43,"","",NA,"","{+}",43,"{+}","bilder/doctor talks on phone 2.bmp","bilder/doctor talks on phone.bmp","Wo telefoniert der Doktor"
"5384",60,"9",2,805,1,2,1,0,"test",44,"","",NA,"","{+}",44,"{+}","bilder/Polizist weckt Grossvater.bmp","bilder/Polizist kuesst Grossvater.bmp","Wo ist der Großvater, den der Polizist küsst?"
"5385",60,"9",2,1,2,2,0,0,"test",45,"","",NA,"","{+}",45,"{+}","bilder/15a.bmp","bilder/15b.bmp","Wo ist die Krankenschwester, die die Ballerina umarmt?"
"5386",60,"9",2,1021,10,2,1,0,"test",46,"","",NA,"","4",46,"4","bilder/boy plays with dog.bmp","bilder/boy plays with dog2.bmp","Wo spielt der Junge mit dem Hund"
"5387",60,"9",2,807,1,2,1,0,"test",47,"","",NA,"","{+}",47,"{+}","bilder/Grossvater kuesst Seemann.bmp","bilder/Grossvater schubst Seemann.bmp","Wo ist der Seemann, den der Großvater schubst?"
"5388",60,"9",2,7,2,2,1,0,"test",48,"","",NA,"","4",48,"4","bilder/21b.bmp","bilder/21a.bmp","Wo ist die Königin, die das Kind kämmt?"
"5389",60,"9",2,1007,10,2,1,0,"test",49,"","",NA,"","{+}",49,"{+}","bilder/girl riding bike2.bmp","bilder/girl riding bike.bmp","Wo fährt das Mädchen mit dem Fahrrad?"
"5390",60,"9",2,808,1,2,1,0,"test",50,"","",NA,"","4",50,"4","bilder/Doktor schubst Koch.bmp","bilder/Doktor kaemmt Koch.bmp","Wo ist der Koch, den der Doktor schubst?"
"5391",60,"9",2,9,2,2,0,0,"test",51,"","",NA,"","{+}",51,"{+}","bilder/11a.bmp","bilder/11b.bmp","Wo ist das Mädchen, das die Sängerin küsst?"
"5392",60,"9",2,1010,10,2,1,0,"test",52,"","",NA,"","4",52,"4","bilder/grandpa dancing.bmp","bilder/grandpa dancing2.bmp","Wo tanzt der Großvater?"
"5393",60,"9",2,803,1,2,1,0,"test",53,"","",NA,"","{+}",53,"{+}","bilder/Maler bespritzt Polizist.bmp","bilder/Maler kaemmt Polizist.bmp","Wo ist der Polizist, den der Maler kämmt?"
"5394",60,"9",2,18,2,2,0,0,"test",54,"","",NA,"","{+}",54,"{+}","bilder/Witch splashing Woman.bmp","bilder/Woman splashing Witch.bmp","Wo ist die Hexe, die die Frau bespritzt?"
"5395",60,"9",2,1008,10,2,1,0,"test",55,"","",NA,"","4",55,"4","bilder/girl tickling boy with feather HA.bmp","bilder/girl talks to boy with tube LA.bmp","Wo kitzelt das Mädchen den Jungen?"
"5396",60,"9",2,1013,10,2,1,0,"test",56,"","",NA,"","{+}",56,"{+}","bilder/man cutting cake2.bmp","bilder/man cutting cake.bmp","Wo schneidet der Mann den Kuchen?"
"5397",60,"9",2,809,1,2,1,0,"test",57,"","",NA,"","4",57,"4","bilder/Seemann umarmt Koenig.bmp","bilder/Seemann kaemmt Koenig.bmp","Wo ist der König, den der Seemann umarmt?"
"5398",60,"9",2,10,2,2,0,0,"test",58,"","",NA,"","4",58,"4","bilder/14b.bmp","bilder/14a.bmp","Wo ist die Fotografin, die die Ärztin schubst?"
"5399",60,"9",3,1020,10,2,1,0,"test",59,"","",NA,"","{+}",59,"{+}","bilder/grandpa bathing 2.bmp","bilder/grandpa bathing.bmp","Wo badet der Großvater"
"5400",60,"9",3,30,2,2,0,0,"test",60,"","",NA,"","{+}",60,"{+}","bilder/Queen splashing Granny.bmp","bilder/Granny splashing Queen.bmp","Wo ist die Königin, die die Großmutter bespritzt"
"5401",60,"9",3,35,2,2,0,0,"test",61,"","",NA,"","4",61,"4","bilder/Child waking Witch.bmp","bilder/Witch waking Child.bmp","Wo ist die Hexe, die das Kind weckt"
"5402",60,"9",3,1019,10,2,1,0,"test",62,"","",NA,"","4",62,"4","bilder/man sleeps.bmp","bilder/man sleeps 2.bmp","Wo schläft der Mann"
"5403",60,"9",3,31,2,2,0,0,"test",63,"","",NA,"","{+}",63,"{+}","bilder/Queen hugging Doctor.bmp","bilder/Doctor hugging Queen.bmp","Wo ist die Königin, die die Ärztin umarmt"
"5404",60,"9",3,22,2,2,0,0,"test",64,"","",NA,"","4",64,"4","bilder/Girl pushing granny.bmp","bilder/Granny pushing Girl.bmp","Wo ist die Großmutter, die das Mädchen schubst"
"5405",60,"9",3,1018,10,2,1,0,"test",65,"","",NA,"","4",65,"4","bilder/grandpa waves chef.bmp","bilder/grandpa waves woman.bmp","Wo grüßt der Großvater den Koch"
"5406",60,"9",3,1017,10,2,1,0,"test",66,"","",NA,"","{+}",66,"{+}","bilder/girl helps grandma 2.bmp","bilder/girl helps grandma.bmp","Wo hilft das Mädchen der Großmutter"
"5407",60,"9",3,6,2,2,0,0,"test",67,"","",NA,"","{+}",67,"{+}","bilder/Doctor waking Ballerina.bmp","bilder/Ballerina waking Doctor.bmp","Wo ist die Ärztin, die die Ballerina weckt?"
"5408",60,"9",3,23,2,2,0,0,"test",68,"","",NA,"","{+}",68,"{+}","bilder/Child combing Painter.bmp","bilder/Painter combing Child.bmp","Wo ist das Kind, das die Malerin kämmt"
"5409",60,"9",3,1006,10,2,1,0,"test",69,"","",NA,"","{+}",69,"{+}","bilder/girl combing hair2.bmp","bilder/girl combing hair.bmp","Wo kämmt sich das Mädchen die Haare"
"5410",60,"9",3,33,2,2,0,0,"test",70,"","",NA,"","4",70,"4","bilder/Painter kissing Nurse.bmp","bilder/Nurse kissing Painter.bmp","Wo ist die Krankenschwester, die die Malerin küsst"
"5411",60,"9",3,12,2,2,0,0,"test",71,"","",NA,"","{+}",71,"4","bilder/50b.bmp","bilder/50a.bmp","Wo ist die Frau, die das Mädchen umarmt?"
"5412",60,"9",3,1004,10,2,1,0,"test",72,"","",NA,"","4",72,"4","bilder/chef carrying cake.bmp","bilder/chef carrying cake2.bmp","Wo ist der Koch mit dem Kuchen?"
"5413",60,"9",3,1012,10,2,1,0,"test",73,"","",NA,"","{+}",73,"{+}","bilder/man combing boy2.bmp","bilder/man combing boy.bmp","Wo kämmt der Mann den Jungen?"
"5414",60,"9",3,5,2,2,0,0,"test",74,"","",NA,"","{+}",74,"{+}","bilder/13a.bmp","bilder/13b.bmp","Wo ist das Kind, das die Königin schubst?"
"5415",60,"9",3,2,2,2,0,0,"test",75,"","",NA,"","4",75,"4","bilder/Witch kissing Photographer.bmp","bilder/Photographer kissing Witch.bmp","Wo ist die Fotografin, die die Hexe küsst?"
"5416",60,"9",3,1003,10,2,1,0,"test",76,"","",NA,"","4",76,"4","bilder/cat chasing cat2.bmp","bilder/cat chasing cat.bmp","Wo jagt der Hund die Katze?"
"5417",60,"9",3,17,2,2,0,0,"test",77,"","",NA,"","4",77,"4","bilder/Granny combing Woman.bmp","bilder/Woman combing Granny.bmp","Wo ist die Frau, die die Großmutter kämmt?"
"5418",60,"9",3,8,2,2,0,0,"test",78,"","",NA,"","{+}",78,"{+}","bilder/25a.bmp","bilder/25b.bmp","Wo ist die Sängerin, die das Mädchen bespritzt?"
"5443",61,"9",1,18,2,2,0,0,"test",1,"","",NA,"","{+}",1,"{+}","bilder/Witch splashing Woman.bmp","bilder/Woman splashing Witch.bmp","Wo ist die Hexe, die die Frau bespritzt?"
"5444",61,"9",1,7,2,2,0,0,"test",2,"","",NA,"","4",2,"4","bilder/21b.bmp","bilder/21a.bmp","Wo ist die Königin, die das Kind kämmt?"
"5445",61,"9",1,1003,10,2,1,0,"test",3,"","",NA,"","4",3,"4","bilder/cat chasing cat2.bmp","bilder/cat chasing cat.bmp","Wo jagt der Hund die Katze?"
"5446",61,"9",1,9,2,2,0,0,"test",4,"","",NA,"","{+}",4,"{+}","bilder/11a.bmp","bilder/11b.bmp","Wo ist das Mädchen, das die Sängerin küsst?"
"5447",61,"9",1,10,2,2,0,0,"test",5,"","",NA,"","4",5,"4","bilder/14b.bmp","bilder/14a.bmp","Wo ist die Fotografin, die die Ärztin schubst?"
"5448",61,"9",1,1012,10,2,1,0,"test",6,"","",NA,"","{+}",6,"{+}","bilder/man combing boy2.bmp","bilder/man combing boy.bmp","Wo kämmt der Mann den Jungen?"
"5449",61,"9",1,1004,10,2,1,0,"test",7,"","",NA,"","4",7,"4","bilder/chef carrying cake.bmp","bilder/chef carrying cake2.bmp","Wo ist der Koch mit dem Kuchen?"
"5450",61,"9",1,1,2,2,0,0,"test",8,"","",NA,"","{+}",8,"{+}","bilder/15a.bmp","bilder/15b.bmp","Wo ist die Krankenschwester, die die Ballerina umarmt?"
"5451",61,"9",1,11,2,2,0,0,"test",9,"","",NA,"","4",9,"4","bilder/30b.bmp","bilder/30a.bmp","Wo ist die Malerin, die die Großmutter weckt?"
"5452",61,"9",1,1006,10,2,1,0,"test",10,"","",NA,"","{+}",10,"{+}","bilder/girl combing hair2.bmp","bilder/girl combing hair.bmp","Wo kämmt sich das Mädchen die Haare"
"5453",61,"9",1,21,2,2,0,0,"test",11,"","",NA,"","4",11,"4","bilder/Girl pushing Woman.bmp","bilder/Woman pushing Girl.bmp","Wo ist die Frau, die das Mädchen schubst"
"5454",61,"9",1,27,2,2,0,0,"test",12,"","",NA,"","{+}",12,"{+}","bilder/Singer waking Photographer.bmp","bilder/Photographer waking Singer.bmp","Wo ist die Sängerin, die die Fotografin weckt"
"5455",61,"9",1,1017,10,2,1,0,"test",13,"","",NA,"","{+}",13,"{+}","bilder/girl helps grandma 2.bmp","bilder/girl helps grandma.bmp","Wo hilft das Mädchen der Großmutter"
"5456",61,"9",1,1018,10,2,1,0,"test",14,"","",NA,"","4",14,"4","bilder/grandpa waves chef.bmp","bilder/grandpa waves woman.bmp","Wo grüßt der Großvater den Koch"
"5457",61,"9",1,34,2,2,0,0,"test",15,"","",NA,"","{+}",15,"{+}","bilder/Child kissing Nurse.bmp","bilder/Nurse kissing Child.bmp","Wo ist das Kind, das die Krankenschwester küsst"
"5458",61,"9",1,26,2,2,0,0,"test",16,"","",NA,"","{+}",16,"{+}","bilder/Doctor combing Witch.bmp","bilder/Witch combing Doctor.bmp","Wo ist die Ärztin, die die Hexe kämmt"
"5459",61,"9",1,1019,10,2,1,0,"test",17,"","",NA,"","4",17,"4","bilder/man sleeps.bmp","bilder/man sleeps 2.bmp","Wo schläft der Mann"
"5460",61,"9",1,25,2,2,0,0,"test",18,"","",NA,"","4",18,"4","bilder/Painter hugging Queen.bmp","bilder/Queen hugging Painter.bmp","Wo ist die Königin, die die Malerin umarmt"
"5461",61,"9",1,20,2,2,0,0,"test",19,"","",NA,"","4",19,"4","bilder/Photographer splashing Ballerina.bmp","bilder/Ballerina splashing Photographer.bmp","Wo ist die Ballerina, die die Fotografin bespritzt"
"5462",61,"9",1,1020,10,2,1,0,"test",20,"","",NA,"","{+}",20,"{+}","bilder/grandpa bathing 2.bmp","bilder/grandpa bathing.bmp","Wo badet der Großvater"
"5463",61,"9",2,801,1,2,1,0,"test",21,"","",NA,"","4",21,"4","bilder/Junge bespritzt Clown.bmp","bilder/Junge schubst Clown.bmp","Wo ist der Clown, den der Junge bespritzt?"
"5464",61,"9",2,4,2,2,0,0,"test",22,"","",NA,"","{+}",22,"{+}","bilder/Nurse combing Photographer.bmp","bilder/Photographer combing nurse.bmp","Wo ist die Krankenschwester, die die Fotografin kämmt?"
"5465",61,"9",2,1013,10,2,1,0,"test",23,"","",NA,"","{+}",23,"{+}","bilder/man cutting cake2.bmp","bilder/man cutting cake.bmp","Wo schneidet der Mann den Kuchen?"
"5466",61,"9",2,1008,10,2,1,0,"test",24,"","",NA,"","4",24,"4","bilder/girl tickling boy with feather HA.bmp","bilder/girl talks to boy with tube LA.bmp","Wo kitzelt das Mädchen den Jungen?"
"5467",61,"9",2,805,1,2,1,0,"test",25,"","",NA,"","{+}",25,"{+}","bilder/Polizist weckt Grossvater.bmp","bilder/Polizist kuesst Grossvater.bmp","Wo ist der Großvater, den der Polizist küsst?"
"5468",61,"9",2,3,2,2,0,0,"test",26,"","",NA,"","{+}",26,"{+}","bilder/Painter splashing Doctor.bmp","bilder/Doctor splashing painter.bmp","Wo ist die Malerin, die die Ärztin bespritzt?"
"5469",61,"9",2,1010,10,2,1,0,"test",27,"","",NA,"","4",27,"4","bilder/grandpa dancing.bmp","bilder/grandpa dancing2.bmp","Wo tanzt der Großvater?"
"5470",61,"9",2,802,1,2,1,0,"test",28,"","",NA,"","{+}",28,"{+}","bilder/Koch umarmt Fotograf.bmp","bilder/Koch bespritzt Fotograf.bmp","Wo ist der Fotograf, den der Koch bespritzt?"
"5471",61,"9",2,14,2,2,0,0,"test",29,"","",NA,"","4",29,"4","bilder/Painter pushing Ballerina.bmp","bilder/Ballerina pushing Painter.bmp","Wo ist die Ballerina, die die Malerin schubst?"
"5472",61,"9",2,1007,10,2,1,0,"test",30,"","",NA,"","{+}",30,"{+}","bilder/girl riding bike2.bmp","bilder/girl riding bike.bmp","Wo fährt das Mädchen mit dem Fahrrad?"
"5473",61,"9",2,804,1,2,0,0,"test",31,"","",NA,"","4",31,"4","bilder/Clown kaemmt Mann.bmp","bilder/Clown weckt Mann.bmp","Wo ist der Mann, den der Clown kämmt?"
"5474",61,"9",2,13,2,2,0,0,"test",32,"","",NA,"","4",32,"4","bilder/36b.bmp","bilder/36a.bmp","Wo ist die Großmutter, die die Königin küsst?"
"5475",61,"9",2,1011,10,2,1,0,"test",33,"","",NA,"","{+}",33,"{+}","bilder/grandpa waving chef2.bmp","bilder/grandpa waving chef.bmp","Wo winkt der Großvater dem Koch?"
"5476",61,"9",2,803,1,2,1,0,"test",34,"","",NA,"","{+}",34,"{+}","bilder/Maler bespritzt Polizist.bmp","bilder/Maler kaemmt Polizist.bmp","Wo ist der Polizist, den der Maler kämmt?"
"5477",61,"9",2,16,2,2,0,0,"test",35,"","",NA,"","4",35,"4","bilder/49b.bmp","bilder/49a.bmp","Wo ist die Sängerin, die das Kind umarmt?"
"5478",61,"9",2,1026,10,2,1,0,"test",36,"","",NA,"","{+}",36,"{+}","bilder/woman listens to radio 2.bmp","bilder/woman listens to radio.bmp","Wo hört die Frau Radio"
"5479",61,"9",2,806,1,2,1,0,"test",37,"","",NA,"","4",37,"4","bilder/Koenig kuesst Zauberer.bmp","bilder/Koenig umarmt Zauberer.bmp","Wo ist der Zauberer, den der König küsst? "
"5480",61,"9",2,15,2,2,0,0,"test",38,"","",NA,"","{+}",38,"{+}","bilder/Witch waking Nurse.bmp","bilder/Nurse waking Witch.bmp","Wo ist die Hexe, die die Krankenschwester weckt?"
"5481",61,"9",2,1021,10,2,1,0,"test",39,"","",NA,"","4",39,"4","bilder/boy plays with dog.bmp","bilder/boy plays with dog2.bmp","Wo spielt der Junge mit dem Hund"
"5482",61,"9",2,810,1,2,1,0,"test",40,"","",NA,"","{+}",40,"{+}","bilder/Mann schubst Doktor.bmp","bilder/Mann umarmt Doktor.bmp","Wo ist der Doktor, den der Mann umarmt?"
